Food_ID,Food_Name,Food_Category,Food_Subcategory,Packaging_ID,Packaging_Material,Evidence_Adjusted_Compatibility_Score,Evidence_Corrected_Compatibility_Class,Evidence_Coverage_Ratio,Assessment_Confidence,Indian_Relevance,Original_Food_Category,Primary_Spoilage_Mechanism,Microbial_Spoilage_Risk,Oxidation_Sensitivity,Moisture_Sensitivity,Light_Sensitivity,Mechanical_Sensitivity,Drip_Loss_Risk,Condensation_Risk,Oil_Fat_Sensitivity,Odour_Barrier_Importance,Oxygen_Requirement,Moisture_Barrier_Requirement,Breathability_Requirement,Gas_Exchange_Requirement,Mechanical_Strength_Requirement,Puncture_Resistance_Requirement,Sealability_Requirement,Leak_Resistance_Requirement,Vacuum_Packaging_Suitability,Serving_Temperature,Typical_Holding_Time,Hot_Holding_Suitability,Reheating_Requirement,Steam_Generation_Risk,Crispness_Retention_Importance,Grease_Resistance_Importance,Sauce_or_Gravy_Content,Leakage_Risk,Odour_Concern,Storage_Type,Material_Category,Structure_Type,Sealability,Gas_Permeability,Mechanical_Strength,MAP_Suitability_x,MAP_Suitability_y,int_mech_req_strength,int_seal_req_sealability,int_map_req_map,food_Moisture_Content_min,food_Moisture_Content_max,food_Moisture_Content_mid,food_Moisture_Content_n,food_Moisture_Content_missing,food_pH_min,food_pH_max,food_pH_mid,food_pH_n,food_pH_missing,food_Fat_Content_n,food_Fat_Content_missing,food_Protein_Content_n,food_Protein_Content_missing,food_Water_Activity_n,food_Water_Activity_missing,food_Respiration_Rate_min,food_Respiration_Rate_max,food_Respiration_Rate_mid,food_Respiration_Rate_n,food_Respiration_Rate_missing,food_Respiration_Temperature_min,food_Respiration_Temperature_max,food_Respiration_Temperature_mid,food_Respiration_Temperature_n,food_Respiration_Temperature_missing,food_Storage_Temperature_min,food_Storage_Temperature_max,food_Storage_Temperature_mid,food_Storage_Temperature_n,food_Storage_Temperature_missing,food_Storage_RH_min,food_Storage_RH_max,food_Storage_RH_mid,food_Storage_RH_n,food_Storage_RH_missing,food_Typical_Shelf_Life_min,food_Typical_Shelf_Life_max,food_Typical_Shelf_Life_mid,food_Typical_Shelf_Life_n,food_Typical_Shelf_Life_missing,food_Typical_Holding_Time_n,food_Typical_Holding_Time_missing,pack_OTR_min,pack_OTR_max,pack_OTR_mid,pack_OTR_n,pack_OTR_missing,pack_WVTR_min,pack_WVTR_max,pack_WVTR_mid,pack_WVTR_n,pack_WVTR_missing,pack_Film_Thickness_min,pack_Film_Thickness_max,pack_Film_Thickness_mid,pack_Film_Thickness_n,pack_Film_Thickness_missing,OTR_Min_num,OTR_Max_num,WVTR_Min_num,WVTR_Max_num,Thickness_Min_num,Thickness_Max_num,Sealability_Score_num,Gas_Permeability_Score_num,Mechanical_Strength_Score_num,MAP_Suitability_Score_num,int_moisture_wvtr,int_resp_otr,int_storage_temp_thickness,ML_Predicted_Score,ML_Predicted_Class,ML_Model_Confidence,ML_Score_Tree_SD,Prediction_Difference,Class_Agreement,Existing_Rank,ML_Rank,Rank_Changed
MEAT_005,Beef,Raw_Meat,Beef,PM018,PVC plasticized,44.45,Low_Compatibility,0.3333333333333334,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Polymer film,Single polymer/coating,Good,Medium,Low–Medium,Suitable,Conditional,High__Low–Medium,Very High__Good,Suitable__Conditional,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,50.0,200.0,125.0,2,False,,,,,50.0,200.0,3,2.0,1.5,2,,,250.0,44.450000000000095,Low_Compatibility,0.9998287952891939,4.40307229178804e-15,9.237055564881302e-14,True,33.0,33.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM019,PS,36.11,Low_Compatibility,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Polymer film,Single polymer/coating,Good,High,Low,Suitable,Conditional,High__Low,Very High__Good,Suitable__Conditional,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,50.0,500.0,275.0,2,False,,,,,50.0,500.0,3,1.0,1.0,2,,,550.0,36.10999999999993,Low_Compatibility,0.9998287952891939,5.61283788389673e-15,-7.105427357601002e-14,True,34.0,34.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM020,HIPS,45.14,Low_Compatibility,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Polymer film,Single polymer/coating,Good,High,Medium,Suitable,Conditional,High__Medium,Very High__Good,Suitable__Conditional,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,100.0,1000.0,550.0,2,False,,,,,100.0,1000.0,3,1.0,2.0,2,,,1100.0,45.139999999999944,Low_Compatibility,0.9998287952891939,8.840476661473412e-15,-5.684341886080802e-14,True,26.0,26.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM021,EPS,18.06,Low_Compatibility,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Polymer film,Single polymer/coating,Poor,High,Low,Suitable,Not preferred,High__Low,Very High__Poor,Suitable__Not preferred,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,500.0,3000.0,1750.0,2,False,,,,,500.0,3000.0,1,1.0,1.0,1,,,3500.0,18.059999999999995,Low_Compatibility,1.0,6.355287432313019e-16,-3.552713678800501e-15,True,40.0,40.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM022,PLA,45.14,Low_Compatibility,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Biodegradable polymer,Polymer film,Good,Medium,Medium,Suitable,Conditional,High__Medium,Very High__Good,Suitable__Conditional,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,20.0,100.0,60.0,2,False,,,,,20.0,100.0,3,2.0,2.0,2,,,120.0,45.139999999999944,Low_Compatibility,1.0,1.224114809437994e-14,-5.684341886080802e-14,True,26.0,26.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM023,PHA,45.14,Low_Compatibility,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Biodegradable polymer,Polymer film,Good,Medium,Medium,Suitable,Conditional,High__Medium,Very High__Good,Suitable__Conditional,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,20.0,100.0,60.0,2,False,,,,,20.0,100.0,3,2.0,2.0,2,,,120.0,45.139999999999944,Low_Compatibility,1.0,1.224114809437994e-14,-5.684341886080802e-14,True,26.0,26.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM024,Cellulose film,33.33,Low_Compatibility,0.3333333333333334,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Paper/cellulosic,Paper/film,Conditional,High,Low–Medium,Suitable,Conditional,High__Low–Medium,Very High__Conditional,Suitable__Conditional,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,20.0,50.0,35.0,2,False,,,,,20.0,50.0,2,1.0,1.5,2,,,70.0,33.32999999999994,Low_Compatibility,1.0,1.016845989170083e-14,-5.684341886080802e-14,True,37.0,37.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM025,Coated cellulose film,54.17,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Paper/cellulosic,Paper/film,Good,Medium,Medium,Suitable,Suitable,High__Medium,Very High__Good,Suitable__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,20.0,60.0,40.0,2,False,,,,,20.0,60.0,3,2.0,2.0,3,,,80.0,54.170000000000066,Conditionally_Compatible,1.0,1.8053938746512867e-14,6.394884621840902e-14,True,16.0,16.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM026,Kraft paper,36.11,Low_Compatibility,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Paper/cellulosic,Paper/film,Poor,High,High,Suitable,Not preferred,High__High,Very High__Poor,Suitable__Not preferred,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,50.0,200.0,125.0,2,False,,,,,50.0,200.0,1,1.0,3.0,1,,,250.0,36.10999999999993,Low_Compatibility,0.9992807902480033,5.910758984295348e-15,-7.105427357601002e-14,True,34.0,34.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM027,Coated paper,45.14,Low_Compatibility,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Paper/cellulosic,Paper/film,Conditional,Medium,High,Suitable,Conditional,High__High,Very High__Conditional,Suitable__Conditional,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,50.0,200.0,125.0,2,False,,,,,50.0,200.0,2,2.0,3.0,2,,,250.0,45.139999999999944,Low_Compatibility,1.0,9.340326826733749e-15,-5.684341886080802e-14,True,26.0,26.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM028,Glassine paper,36.11,Low_Compatibility,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Paper/cellulosic,Paper/film,Conditional,Medium–High,Medium,Suitable,Conditional,High__Medium,Very High__Conditional,Suitable__Conditional,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,30.0,100.0,65.0,2,False,,,,,30.0,100.0,2,1.5,2.0,2,,,130.0,36.10999999999993,Low_Compatibility,1.0,5.859285502108464e-15,-7.105427357601002e-14,True,34.0,34.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM029,Aluminum foil,45.14,Low_Compatibility,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Metal,Rigid/foil metal,Poor as sealant,Extremely Low,Very High,Suitable,Excellent,High__Very High,Very High__Poor as sealant,Suitable__Excellent,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,6.0,100.0,53.0,2,False,,,,,6.0,100.0,1,5.0,4.0,4,,,106.0,45.139999999999944,Low_Compatibility,1.0,7.273958938225022e-15,-5.684341886080802e-14,True,26.0,26.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM030,Tinplate steel,33.33,Low_Compatibility,0.3333333333333334,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Metal,Rigid/foil metal,Poor as sealant,Extremely Low,Extremely High,Suitable,Excellent,High__Extremely High,Very High__Poor as sealant,Suitable__Excellent,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,200.0,500.0,350.0,2,False,,,,,200.0,500.0,1,5.0,5.0,4,,,700.0,33.32999999999994,Low_Compatibility,1.0,6.481146926371013e-15,-5.684341886080802e-14,True,37.0,37.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM031,PET/PE laminate,72.22,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Multilayer laminate/structure,Multilayer,Excellent,Low,Very High,Suitable,Suitable,High__Very High,Very High__Excellent,Suitable__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,50.0,150.0,100.0,2,False,,,,,50.0,150.0,4,3.0,4.0,3,,,200.0,72.21999999999986,Conditionally_Compatible,1.0,2.25948121105282e-14,-1.4210854715202004e-13,True,1.0,1.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM032,PA/PE laminate,72.22,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Multilayer laminate/structure,Multilayer,Excellent,Very Low,Very High,Suitable,Suitable,High__Very High,Very High__Excellent,Suitable__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,50.0,150.0,100.0,2,False,,,,,50.0,150.0,4,4.0,4.0,3,,,200.0,72.21999999999986,Conditionally_Compatible,1.0,2.2701812608506608e-14,-1.4210854715202004e-13,True,1.0,1.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM033,PET/CPP laminate,72.22,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Multilayer laminate/structure,Multilayer,Excellent,Low,Very High,Suitable,Suitable,High__Very High,Very High__Excellent,Suitable__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,50.0,150.0,100.0,2,False,,,,,50.0,150.0,4,3.0,4.0,3,,,200.0,72.21999999999986,Conditionally_Compatible,1.0,2.25948121105282e-14,-1.4210854715202004e-13,True,1.0,1.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM034,PET/Al/PE laminate,63.19,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Multilayer laminate/structure,Multilayer,Excellent,Extremely Low,Very High,Suitable,Excellent,High__Very High,Very High__Excellent,Suitable__Excellent,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,70.0,150.0,110.0,2,False,,,,,70.0,150.0,4,5.0,4.0,4,,,220.0,63.190000000000154,Conditionally_Compatible,1.0,9.8353078061554e-15,1.5631940186722204e-13,True,9.0,10.0,1.0
MEAT_005,Beef,Raw_Meat,Beef,PM035,PET/EVOH/PE laminate,63.19,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Multilayer laminate/structure,Multilayer,Excellent,Extremely Low,Very High,Suitable,Excellent,High__Very High,Very High__Excellent,Suitable__Excellent,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,50.0,150.0,100.0,2,False,,,,,50.0,150.0,4,5.0,4.0,4,,,200.0,63.190000000000154,Conditionally_Compatible,1.0,9.700925241916146e-15,1.5631940186722204e-13,True,9.0,10.0,1.0
MEAT_005,Beef,Raw_Meat,Beef,PM036,PE/PA/EVOH/PE laminate,55.55,Conditionally_Compatible,0.3333333333333334,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Multilayer laminate/structure,Multilayer,Excellent,Extremely Low,Extremely High,Suitable,Excellent,High__Extremely High,Very High__Excellent,Suitable__Excellent,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,70.0,180.0,125.0,2,False,,,,,70.0,180.0,4,5.0,5.0,4,,,250.0,55.54999999999978,Conditionally_Compatible,0.9967192097519967,8.3590755195091e-15,-2.2026824808563106e-13,True,15.0,15.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM037,BOPP/CPP laminate,72.22,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Multilayer laminate/structure,Multilayer,Excellent,Low,High,Suitable,Suitable,High__High,Very High__Excellent,Suitable__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,40.0,100.0,70.0,2,False,,,,,40.0,100.0,4,3.0,3.0,3,,,140.0,72.21999999999986,Conditionally_Compatible,1.0,2.243335445731545e-14,-1.4210854715202004e-13,True,1.0,1.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM038,Micro-perforated PE film,63.19,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Fresh-produce breathable film,Perforated film,Excellent,High,Medium,Suitable,Suitable for high-respiration produce,High__Medium,Very High__Excellent,Suitable__Suitable for high-respiration produce,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,20.0,80.0,50.0,2,False,,,,,20.0,80.0,4,1.0,2.0,3,,,100.0,63.190000000000154,Conditionally_Compatible,1.0,9.575205995089969e-15,1.5631940186722204e-13,True,9.0,10.0,1.0
MEAT_005,Beef,Raw_Meat,Beef,PM039,Micro-perforated PP film,72.22,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Fresh-produce breathable film,Perforated film,Excellent,High,High,Suitable,Suitable for high-respiration produce,High__High,Very High__Excellent,Suitable__Suitable for high-respiration produce,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,20.0,80.0,50.0,2,False,,,,,20.0,80.0,4,1.0,3.0,3,,,100.0,72.21999999999986,Conditionally_Compatible,1.0,2.54370329858653e-14,-1.4210854715202004e-13,True,1.0,1.0,0.0
MEAT_005,Beef,Raw_Meat,Beef,PM040,Breathable cellulose film,33.33,Low_Compatibility,0.3333333333333334,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,Medium,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Fresh-produce breathable film,Breathable film,Conditional,High,Low–Medium,Suitable,Conditional,High__Low–Medium,Very High__Conditional,Suitable__Conditional,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,,,,0,False,,,,0,False,20.0,60.0,40.0,2,False,,,,,20.0,60.0,2,1.0,1.5,2,,,80.0,33.32999999999994,Low_Compatibility,1.0,1.0178385184343587e-14,-5.684341886080802e-14,True,37.0,37.0,0.0
MEAT_006,Pork,Raw_Meat,Pork,PM001,LDPE,63.19,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,High,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Polymer film,Single polymer/coating,Excellent,High,Medium,Suitable,Suitable,High__Medium,Very High__Excellent,Suitable__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,7400.0,7400.0,7400.0,1,False,4.0,4.0,4.0,1,False,30.0,150.0,90.0,2,False,7400.0,7400.0,4.0,4.0,30.0,150.0,4,1.0,2.0,3,,,180.0,63.190000000000154,Conditionally_Compatible,1.0,9.564654800706104e-15,1.5631940186722204e-13,True,9.0,10.0,1.0
MEAT_006,Pork,Raw_Meat,Pork,PM002,LLDPE,72.22,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,High,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Polymer film,Single polymer/coating,Excellent,High,High,Suitable,Suitable,High__High,Very High__Excellent,Suitable__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,7000.0,7000.0,7000.0,1,False,4.5,4.5,4.5,1,False,30.0,150.0,90.0,2,False,7000.0,7000.0,4.5,4.5,30.0,150.0,4,1.0,3.0,3,,,180.0,72.21999999999986,Conditionally_Compatible,1.0,2.611087456411008e-14,-1.4210854715202004e-13,True,1.0,2.0,1.0
MEAT_006,Pork,Raw_Meat,Pork,PM003,MDPE,72.22,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,High,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Polymer film,Single polymer/coating,Excellent,Medium,High,Suitable,Suitable,High__High,Very High__Excellent,Suitable__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,5000.0,5000.0,5000.0,1,False,3.5,3.5,3.5,1,False,40.0,150.0,95.0,2,False,5000.0,5000.0,3.5,3.5,40.0,150.0,4,2.0,3.0,3,,,190.0,72.21999999999986,Conditionally_Compatible,1.0,2.604892696897332e-14,-1.4210854715202004e-13,True,1.0,2.0,1.0
MEAT_006,Pork,Raw_Meat,Pork,PM004,HDPE,63.19,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,High,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Polymer film,Single polymer/coating,Good,Low,High,Suitable,Suitable,High__High,Very High__Good,Suitable__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,1600.0,1600.0,1600.0,1,False,1.45,1.45,1.45,1,False,20.0,100.0,60.0,2,False,1600.0,1600.0,1.45,1.45,20.0,100.0,3,3.0,3.0,3,,,120.0,63.21709000000015,Conditionally_Compatible,1.0,0.42747298967303127,0.027090000000150383,True,9.0,9.0,0.0
MEAT_006,Pork,Raw_Meat,Pork,PM005,PP,63.19,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,High,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Polymer film,Single polymer/coating,Good,Low–Medium,High,Suitable,Suitable,High__High,Very High__Good,Suitable__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,3500.0,3500.0,3500.0,1,False,1.0,2.0,1.5,2,False,20.0,100.0,60.0,2,False,3500.0,3500.0,1.0,2.0,20.0,100.0,3,2.5,3.0,3,,,120.0,63.190000000000154,Conditionally_Compatible,1.0,9.209686451197086e-15,1.5631940186722204e-13,True,9.0,10.0,1.0
MEAT_006,Pork,Raw_Meat,Pork,PM006,CPP,72.22,Conditionally_Compatible,0.4444444444444445,Low,High,Raw_Meat,Microbial growth and surface spoilage,High,High,High,Low,Medium,High,High,High,High,High,High,Low,Low,High,High,Very High,Very High,Suitable,,,,,,,,,High,High,Chilled,Polymer film,Single polymer/coating,Excellent,Low–Medium,High,Suitable,Suitable,High__High,Very High__Excellent,Suitable__Suitable,,,,0,True,,,,0,True,0,True,0,True,0,True,,,,0,True,,,,0,True,0.0,4.0,2.0,2,False,85.0,95.0,90.0,2,False,,,,0,True,0,True,3500.0,3500.0,3500.0,1,False,1.0,2.0,1.5,2,False,20.0,80.0,50.0,2,False,3500.0,3500.0,1.0,2.0,20.0,80.0,4,2.5,3.0,3,,,100.0,72.22888799999984,Conditionally_Compatible,1.0,0.14025027435267318,0.008887999999842577,True,1.0,1.0,0.0
